Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
tenPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,4,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.0190209084599998E7,2605.0,651.0,516.0,135.0,0.0,79.26267281105991,20.737327188940093,0.0,0.37671538903427587,0.2073732718894009,0.4553825555391872,57.62967475081922,107.39812361741815,512.1197819941598,144990.0,-144477.88021800583,0.7866663317882638,222.7188940092166,-221.9322276774283,178.19338118780607,0.273722551747782,34.79525444104758,0.8975903614457831,447.0,0.5490196078431373,84.0,0.45098039215686275,69.0,0.10240963855421686,51.0,0.8418079096045198,0.8975903614457831,0.8688046647230321,0.3811653803251169,0.6742853768013229,0.8339396796747248,0.7926267281105991,0.44405597450795325,0.5559440254920467,0.2073732718894009,0.7791019031997709,0.7926267281105991,0.7834184061025028,0.3811653803251169,0.6742853768013229,0.7292148939506666,0.6871495851087688,0.7926267281105991,4.331,0.457,4.328125,0.453125,4328.125,453.125,715790.0,244827.0,63105.0,79.26267281105991,50.0,?
tenPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,5,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.0190209084599998E7,2605.0,651.0,534.0,117.0,0.0,82.02764976958525,17.972350230414747,0.0,0.46245050919946645,0.17972350230414746,0.4239380878196101,49.94571811737666,99.98221189626649,512.1197819941598,125658.0,-125145.88021800584,0.7866663317882638,193.02304147465438,-192.2363751428661,222.71690129531962,0.34211505575317913,43.489220515574516,0.9136546184738956,455.0,0.48366013071895425,74.0,0.5163398692810458,79.0,0.08634538152610442,43.0,0.8601134215500945,0.9136546184738956,0.8860759493670887,0.4672136512366414,0.7149972438774707,0.8518988273531785,0.8202764976958525,0.3902820099409112,0.6097179900590889,0.17972350230414746,0.8101540006509221,0.8202764976958525,0.8128591049620042,0.4672136512366414,0.7149972438774707,0.7569785849399775,0.7303107019562716,0.8202764976958525,3.47,0.468,3.453125,0.46875,3453.125,468.75,715790.0,244827.0,63105.0,82.02764976958525,50.0,?
twentyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,1,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.0190209084599998E7,5209.0,1303.0,1059.0,244.0,0.0,81.27398311588641,18.726016884113584,0.0,0.42730020571165067,0.18726016884113583,0.43273568011100705,53.09098652770652,103.03290174098444,1010.7938559191927,262056.0,-261045.20614408082,0.7757435578811916,201.1174213353799,-200.34167777749872,399.8784667556001,0.3068906114778205,39.56083274684726,0.909452736318408,914.0,0.5134228187919463,153.0,0.4865771812080537,145.0,0.09054726368159204,91.0,0.8566073102155577,0.909452736318408,0.8822393822393824,0.43189775545564163,0.6980149587632308,0.8488826956871336,0.8127398311588642,0.41670991363240245,0.5832900863675976,0.18726016884113583,0.8012153239490548,0.8127398311588642,0.8046705948910887,0.4318977554556416,0.6980149587632308,0.7499674982038562,0.7126552716440357,0.8127398311588642,14.726,1.851,14.625,1.859375,14625.0,1859.375,1460696.0,487033.0,123775.0,81.27398311588641,50.0,?
twentyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,2,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090847E7,5209.0,1303.0,1061.0,242.0,0.0,81.42747505755948,18.572524942440523,0.0,0.41562143248973277,0.18572524942440521,0.4309585240187334,52.65581450698761,102.60976688650086,1010.7938559191927,259908.0,-258897.20614408082,0.7757435578811916,199.4689178818112,-198.69317432393,404.88596994546526,0.3107336684155528,40.05623575711897,0.9213930348258706,926.0,0.5469798657718121,163.0,0.45302013422818793,135.0,0.07860696517412935,79.0,0.8503213957759412,0.9213930348258706,0.8844317096466094,0.4244450293283734,0.6872065845270293,0.8441095283922244,0.8142747505755947,0.4398615815215363,0.5601384184784639,0.18572524942440521,0.8001256001231224,0.8142747505755947,0.8027646244780066,0.42444502932837336,0.6872065845270293,0.7450285612511062,0.7058877298233047,0.8142747505755947,14.666,1.842,14.609375,1.8125,14609.375,1812.5,1460696.0,487033.0,123775.0,81.42747505755948,50.0,?
twentyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,3,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090847E7,5210.0,1302.0,1031.0,271.0,0.0,79.18586789554531,20.814132104454686,0.0,0.3848704511459085,0.20814132104454686,0.45622507717632843,59.051465362263166,108.72475788607004,1008.6652863018379,291054.0,-290045.3347136982,0.7747045209691535,223.54377880184333,-222.76907428087418,330.3266956071076,0.2537071394831856,32.74889104374898,0.881592039800995,886.0,0.5117845117845118,152.0,0.4882154882154882,145.0,0.11840796019900497,119.0,0.8535645472061657,0.881592039800995,0.8673519334312286,0.3859547258153593,0.6849037640082416,0.8438935597356619,0.7918586789554531,0.4220511509389699,0.5779488490610301,0.20814132104454686,0.7841454454241141,0.7918586789554531,0.7874178992804075,0.3859547258153593,0.6849037640082416,0.7391904685940089,0.6921429898885199,0.7918586789554531,18.511,1.824,18.453125,1.796875,18453.125,1796.875,1460974.0,487126.0,123682.0,79.18586789554531,50.0,?
twentyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,4,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090847E7,5210.0,1302.0,1046.0,256.0,0.0,80.3379416282642,19.662058371735792,0.0,0.3973464671996876,0.1966205837173579,0.4434191963789546,55.78293406914897,105.67293903860623,1008.6652863018379,274944.0,-273935.3347136982,0.7747045209691535,211.1705069124424,-210.39580239147327,367.8731120662206,0.2825446329233645,36.47127714833803,0.9034825870646767,908.0,0.5353535353535354,159.0,0.46464646464646464,138.0,0.09651741293532339,97.0,0.8509840674789129,0.9034825870646767,0.8764478764478765,0.4016476282623453,0.6840645258555706,0.8433500548858246,0.8033794162826421,0.4352503645715008,0.5647496354284992,0.1966205837173579,0.7908198912861791,0.8033794162826421,0.7948639190453403,0.4016476282623453,0.6840645258555706,0.7410711891597929,0.6976224344645396,0.8033794162826421,18.45,1.803,18.421875,1.796875,18421.875,1796.875,1460974.0,487126.0,123682.0,80.3379416282642,50.0,?
twentyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,5,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.0190209084799998E7,5210.0,1302.0,1059.0,243.0,0.0,81.33640552995392,18.663594470046082,0.0,0.4273494372789568,0.18663594470046083,0.4320138246635874,52.903273236420524,102.83322930047953,1010.4196526286604,260982.0,-259971.58034737135,0.776051960544286,200.44700460829492,-199.67095264775065,401.96067293999886,0.30872555525345535,39.78155728605207,0.9113545816733067,915.0,0.5167785234899329,154.0,0.48322147651006714,144.0,0.08864541832669323,89.0,0.8559401309635173,0.9113545816733067,0.8827785817655572,0.43245299102603013,0.697288029091687,0.8484213347996394,0.8133640552995391,0.41878799711616527,0.5812120028838347,0.18663594470046083,0.8014866092988585,0.8133640552995391,0.8048669852048289,0.43245299102603013,0.697288029091687,0.7496605530885572,0.7125757315607448,0.8133640552995391,18.512,1.82,18.484375,1.796875,18484.375,1796.875,1460974.0,487126.0,123682.0,81.33640552995392,50.0,?
thirtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,1,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.0190209084799998E7,7814.0,1954.0,1564.0,390.0,0.0,80.04094165813716,19.959058341862846,0.0,0.4209164908782531,0.19959058341862845,0.4467556193475673,55.962286444865356,105.78424903090878,1528.1745634350325,418860.0,-417331.825436565,0.7820750068756563,214.36028659160695,-213.57821158473132,557.9760653874777,0.28555581647260886,36.51258689539096,0.8846666666666667,1327.0,0.4779735682819383,217.0,0.5220264317180616,237.0,0.11533333333333333,173.0,0.8594559585492227,0.8846666666666667,0.8718791064388962,0.42181768321986074,0.7033465491923642,0.8488683737181425,0.8004094165813715,0.3937163181966432,0.6062836818033568,0.19959058341862845,0.7940727145165289,0.8004094165813715,0.7967697564497384,0.42181768321986074,0.7033465491923642,0.7475530962166202,0.7102451087750037,0.8004094165813715,33.599,4.111,33.484375,4.109375,33484.375,4109.375,2184886.0,729298.0,184318.0,80.04094165813716,50.0,?
thirtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,2,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090849E7,7814.0,1954.0,1543.0,411.0,0.0,78.96622313203684,21.03377686796315,0.0,0.3921508076711732,0.21033776867963153,0.4586259572676099,58.975640330358104,108.59494626276144,1528.1745634350325,441414.0,-439885.825436565,0.7820750068756563,225.90276356192425,-225.12068855504862,505.7346078003016,0.25882016775859856,33.09403388206585,0.876,1314.0,0.4955947136563877,225.0,0.5044052863436124,229.0,0.124,186.0,0.8538011695906432,0.876,0.8647581441263573,0.392804759361652,0.6902026431718061,0.8431191797302878,0.7896622313203685,0.4092569449767562,0.5907430550232439,0.21033776867963153,0.7836347166395474,0.7896622313203685,0.7862919889734944,0.39280475936165193,0.6902026431718061,0.7386489277128955,0.6959003609009232,0.7896622313203685,43.566,4.101,43.09375,4.09375,43093.75,4093.75,2184886.0,729298.0,184318.0,78.96622313203684,50.0,?
thirtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,3,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.0190209084999997E7,7814.0,1954.0,1570.0,384.0,0.0,80.34800409416582,19.651995905834188,0.0,0.4404987025382528,0.19651995905834185,0.44330571737610364,55.10132819186742,104.96737001814002,1528.1745634350325,412416.0,-410887.825436565,0.7820750068756563,211.06243602865916,-210.2803610217835,572.9021961266703,0.2931945732480401,37.48931632776953,0.8786666666666667,1318.0,0.44493392070484583,202.0,0.5550660792951542,252.0,0.12133333333333333,182.0,0.8671052631578947,0.8786666666666667,0.8728476821192054,0.44068585307619773,0.7168663729809104,0.8550387634900968,0.8034800409416581,0.36974729497983727,0.6302527050201627,0.19651995905834185,0.800548003051509,0.8034800409416581,0.8019177066809027,0.4406858530761977,0.7168663729809104,0.755278503421614,0.7202076248433865,0.8034800409416581,42.956,4.107,42.859375,4.109375,42859.375,4109.375,2184886.0,729298.0,184318.0,80.34800409416582,50.0,?
thirtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,4,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090851E7,7815.0,1953.0,1597.0,356.0,0.0,81.77163338453661,18.22836661546339,0.0,0.43628137769994174,0.1822836661546339,0.4269469125718488,51.132311110449095,101.15357333129779,1526.06859018817,382344.0,-380817.93140981183,0.781397127592509,195.7726574500768,-194.9912603224843,640.6029824604894,0.3280097196418277,41.97733880241258,0.9213333333333333,1382.0,0.5253863134657837,238.0,0.4746136865342163,215.0,0.07866666666666666,118.0,0.8530864197530864,0.9213333333333333,0.8858974358974359,0.44437762658241003,0.6979735099337748,0.8463968216039901,0.8177163338453661,0.4217693139778164,0.5782306860221835,0.1822836661546339,0.804970356941683,0.8177163338453661,0.8073070052877982,0.44437762658241003,0.6979735099337748,0.749417996566855,0.7164856136230182,0.8177163338453661,34.394,4.21,34.234375,4.1875,34234.375,4187.5,2185164.0,729391.0,184225.0,81.77163338453661,50.0,?
thirtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,5,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.0190209085199997E7,7815.0,1953.0,1574.0,379.0,0.0,80.59395801331286,19.406041986687146,0.0,0.42004658826737246,0.19406041986687148,0.4405228936921116,54.435803120393835,104.3700364590449,1526.06859018817,407046.0,-405519.93140981183,0.781397127592509,208.42089093701998,-207.63949380942745,583.3959347702182,0.29871783654389056,38.22868372504038,0.9,1350.0,0.5055187637969095,229.0,0.49448123620309054,224.0,0.1,150.0,0.8549715009499683,0.9,0.8769080870412471,0.4231498730549984,0.6972406181015453,0.8462792663695644,0.8059395801331285,0.411458343930038,0.588541656069962,0.19406041986687148,0.7955825701210153,0.8059395801331285,0.7991602427138523,0.42314987305499846,0.6972406181015451,0.7458761243386663,0.7093125683090153,0.8059395801331285,53.01,4.191,52.859375,4.1875,52859.375,4187.5,2185164.0,729391.0,184225.0,80.59395801331286,50.0,?
fourtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,1,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090853E7,10419.0,2605.0,2100.0,505.0,0.0,80.61420345489444,19.385796545105567,0.0,0.44140749896712234,0.19385796545105566,0.44029304497238614,53.982821854803795,103.91215802346971,2047.1581565894953,542370.0,-540322.8418434105,0.7858572578078676,208.20345489443378,-207.4175976366259,796.0995549392514,0.3056044356772558,38.88803375434019,0.8881644934804414,1771.0,0.46153846153846156,282.0,0.5384615384615384,329.0,0.11183550651955868,223.0,0.8626400389673649,0.8881644934804414,0.8752162095379293,0.44235049779595814,0.7133130159709898,0.8517708597913095,0.8061420345489443,0.37951600260696455,0.6204839973930354,0.19385796545105566,0.8001032985694393,0.8061420345489443,0.8026378416647224,0.4423504977959582,0.7133130159709898,0.7526536141432154,0.7204971847345709,0.8061420345489443,62.319,7.432,62.140625,7.40625,62140.625,7406.25,2909076.0,971563.0,244861.0,80.61420345489444,50.0,?
fourtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,2,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.0190209085399996E7,10419.0,2605.0,2086.0,519.0,0.0,80.0767754318618,19.923224568138195,0.0,0.42457009651680605,0.19923224568138195,0.4463543947149865,55.47937533196667,105.34267785447933,2047.1581565894953,557406.0,-555358.8418434105,0.7858572578078676,213.97543186180422,-213.18957460399636,761.4167422202295,0.2922904960538309,37.193840630697885,0.8856569709127382,1766.0,0.4762684124386252,291.0,0.5237315875613748,320.0,0.11434302908726178,228.0,0.8585318424890618,0.8856569709127382,0.8718834855591213,0.4256096417778449,0.7046942792370565,0.8478887033734513,0.800767754318618,0.39137919584450503,0.608620804155495,0.19923224568138195,0.7941269923574175,0.800767754318618,0.7969021019733622,0.4256096417778448,0.7046942792370565,0.7469501463330435,0.7120418290608377,0.800767754318618,78.695,7.304,78.53125,7.296875,78531.25,7296.875,2909076.0,971563.0,244861.0,80.0767754318618,50.0,?
fourtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,3,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090856E7,10419.0,2605.0,2135.0,470.0,0.0,81.95777351247601,18.042226487523994,0.0,0.4640710725757242,0.18042226487523993,0.42476142112395276,50.2414381618966,100.24658898909918,2047.1581565894953,504780.0,-502732.8418434105,0.7858572578078676,193.77351247600768,-192.98765521819982,882.8065867368092,0.33888928473581925,43.12351656344612,0.9097291875626881,1814.0,0.4746317512274959,290.0,0.5253682487725041,321.0,0.09027081243731194,180.0,0.8621673003802282,0.9097291875626881,0.8853099072718399,0.4677652721945421,0.717548718167596,0.8534366463936448,0.8195777351247601,0.3844802987895679,0.6155197012104321,0.18042226487523993,0.8102267327732601,0.8195777351247601,0.8130754519087721,0.4677652721945421,0.7175487181675959,0.7583272650478035,0.7313240183841214,0.8195777351247601,80.426,7.483,80.015625,7.46875,80015.625,7468.75,2909076.0,971563.0,244861.0,81.95777351247601,50.0,?
fourtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,4,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.0190209085699998E7,10419.0,2605.0,2095.0,510.0,0.0,80.42226487523992,19.57773512476008,0.0,0.452904623265812,0.19577735124760076,0.4424673448375606,54.51730523950482,104.42530760364215,2047.1581565894953,547740.0,-545692.8418434105,0.7858572578078676,210.2648752399232,-209.47901798211535,783.7128361110264,0.30084945724031725,38.28296478161066,0.8736208625877633,1742.0,0.42225859247135844,258.0,0.5777414075286416,353.0,0.12637913741223672,252.0,0.871,0.8736208625877633,0.872308462694041,0.4529140048999069,0.7256811350582024,0.8576608154598152,0.8042226487523992,0.3528603786359944,0.6471396213640056,0.19577735124760076,0.8035603940292825,0.8042226487523992,0.8038866990125556,0.4529140048999069,0.7256811350582024,0.7587925462273418,0.7264502839785995,0.8042226487523992,62.243,7.249,62.125,7.234375,62125.0,7234.375,2909076.0,971563.0,244861.0,80.42226487523992,50.0,?
fourtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,5,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090858E7,10420.0,2604.0,2069.0,535.0,0.0,79.45468509984639,20.54531490015361,0.0,0.4136665516283532,0.2054531490015361,0.45326940002777166,57.205972155871294,106.96042616702456,2046.7724133080744,574590.0,-572543.227586692,0.7860109114086308,220.65668202764977,-219.87067111624114,721.3421382602013,0.2770131099309529,35.242908960959646,0.8765679879578525,1747.0,0.47299509001636664,289.0,0.5270049099836334,322.0,0.12343201204214752,246.0,0.8580550098231827,0.8765679879578525,0.8672127078679573,0.41412666325850933,0.7017864489707429,0.846613599600812,0.7945468509984639,0.3909739530569781,0.609026046943022,0.2054531490015361,0.7897390150310997,0.7945468509984639,0.7918966119438513,0.41412666325850933,0.7017864489707429,0.7441066948574507,0.7067191613979311,0.7945468509984639,75.912,7.284,75.6875,7.265625,75687.5,7265.625,2909354.0,971656.0,244768.0,79.45468509984639,50.0,?
