Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureMaxDepth
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -num-decimal-places 3 -- -C 0.25 -M 2',-1178107808933117974,2.01902091513E7,321.0,35.0,35.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.993655276704615,0.0,33.993655276704615,0.9712472936201318,0.0,0.9712472936201318,33.993655276704615,0.9712472936201318,100.0,1.0,14.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6790.0,32140.0,5542.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -num-decimal-places 3 -- -C 0.25 -M 2',-1178107808933117974,2.01902091513E7,321.0,35.0,35.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.993655276704615,0.0,33.993655276704615,0.9712472936201318,0.0,0.9712472936201318,33.993655276704615,0.9712472936201318,100.0,1.0,14.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6790.0,32140.0,5542.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,1,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.70747211259279,0.0,34.70747211259279,0.964096447572022,0.0,0.964096447572022,34.70747211259279,0.964096447572022,100.0,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018,0.003,0.015625,0.0,15.625,0.0,92931.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,2,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.70747211259279,0.0,34.70747211259279,0.964096447572022,0.0,0.964096447572022,34.70747211259279,0.964096447572022,100.0,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018,0.003,0.015625,0.0,15.625,0.0,92931.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,3,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.70747211259279,0.0,34.70747211259279,0.964096447572022,0.0,0.964096447572022,34.70747211259279,0.964096447572022,100.0,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018,0.003,0.015625,0.0,15.625,0.0,92931.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,4,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.70747211259279,0.0,34.70747211259279,0.964096447572022,0.0,0.964096447572022,34.70747211259279,0.964096447572022,100.0,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019,0.002,0.015625,0.0,15.625,0.0,92931.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,5,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.70747211259279,0.0,34.70747211259279,0.964096447572022,0.0,0.964096447572022,34.70747211259279,0.964096447572022,100.0,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017,0.003,0.015625,0.0,15.625,0.0,92931.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,6,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.70747211259279,0.0,34.70747211259279,0.964096447572022,0.0,0.964096447572022,34.70747211259279,0.964096447572022,100.0,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018,0.003,0.03125,0.0,31.25,0.0,92931.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,7,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,321.0,35.0,35.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.36214491571465,0.0,33.36214491571465,0.95320414044899,0.0,0.95320414044899,33.36214491571465,0.95320414044899,100.0,1.0,13.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018,0.003,0.015625,0.0,15.625,0.0,93185.0,32140.0,5542.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,8,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,321.0,35.0,35.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.993655276704615,0.0,33.993655276704615,0.9712472936201318,0.0,0.9712472936201318,33.993655276704615,0.9712472936201318,100.0,1.0,14.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018,0.003,0.03125,0.0,31.25,0.0,93185.0,32140.0,5542.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,9,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,321.0,35.0,35.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.993655276704615,0.0,33.993655276704615,0.9712472936201318,0.0,0.9712472936201318,33.993655276704615,0.9712472936201318,100.0,1.0,14.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018,0.003,0.015625,0.0,15.625,0.0,93185.0,32140.0,5542.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,10,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,321.0,35.0,35.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.993655276704615,0.0,33.993655276704615,0.9712472936201318,0.0,0.9712472936201318,33.993655276704615,0.9712472936201318,100.0,1.0,14.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018,0.003,0.03125,0.0,31.25,0.0,93185.0,32140.0,5542.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,1,weka.classifiers.functions.SMO,'-C 0.5 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.70747211259279,0.0,34.70747211259279,0.964096447572022,0.0,0.964096447572022,34.70747211259279,0.964096447572022,100.0,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013,0.002,0.015625,0.0,15.625,0.0,90293.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,2,weka.classifiers.functions.SMO,'-C 0.5 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.70747211259279,0.0,34.70747211259279,0.964096447572022,0.0,0.964096447572022,34.70747211259279,0.964096447572022,100.0,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,0.002,0.015625,0.0,15.625,0.0,90293.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,3,weka.classifiers.functions.SMO,'-C 0.5 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.70747211259279,0.0,34.70747211259279,0.964096447572022,0.0,0.964096447572022,34.70747211259279,0.964096447572022,100.0,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.043,0.002,0.015625,0.0,15.625,0.0,90293.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,4,weka.classifiers.functions.SMO,'-C 0.5 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.70747211259279,0.0,34.70747211259279,0.964096447572022,0.0,0.964096447572022,34.70747211259279,0.964096447572022,100.0,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013,0.002,0.015625,0.0,15.625,0.0,90293.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,5,weka.classifiers.functions.SMO,'-C 0.5 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.70747211259279,0.0,34.70747211259279,0.964096447572022,0.0,0.964096447572022,34.70747211259279,0.964096447572022,100.0,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014,0.002,0.015625,0.0,15.625,0.0,90293.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,6,weka.classifiers.functions.SMO,'-C 0.5 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.70747211259279,0.0,34.70747211259279,0.964096447572022,0.0,0.964096447572022,34.70747211259279,0.964096447572022,100.0,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017,0.002,0.03125,0.0,31.25,0.0,90293.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,7,weka.classifiers.functions.SMO,'-C 0.5 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,321.0,35.0,35.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.36214491571465,0.0,33.36214491571465,0.95320414044899,0.0,0.95320414044899,33.36214491571465,0.95320414044899,100.0,1.0,13.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,0.002,0.015625,0.0,15.625,0.0,90539.0,32140.0,5542.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,8,weka.classifiers.functions.SMO,'-C 0.5 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,321.0,35.0,35.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.993655276704615,0.0,33.993655276704615,0.9712472936201318,0.0,0.9712472936201318,33.993655276704615,0.9712472936201318,100.0,1.0,14.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014,0.002,0.015625,0.0,15.625,0.0,90539.0,32140.0,5542.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,9,weka.classifiers.functions.SMO,'-C 0.5 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,321.0,35.0,35.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.993655276704615,0.0,33.993655276704615,0.9712472936201318,0.0,0.9712472936201318,33.993655276704615,0.9712472936201318,100.0,1.0,14.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013,0.002,0.015625,0.0,15.625,0.0,90539.0,32140.0,5542.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,10,weka.classifiers.functions.SMO,'-C 0.5 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091513E7,321.0,35.0,35.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.993655276704615,0.0,33.993655276704615,0.9712472936201318,0.0,0.9712472936201318,33.993655276704615,0.9712472936201318,100.0,1.0,14.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014,0.002,0.015625,0.0,15.625,0.0,90539.0,32140.0,5542.0,100.0,50.0,?,?,?,?,?
40Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902091513E7,320.0,36.0,36.0,0.0,0.0,100.0,0.0,0.0,1.0,0.001948709046420254,0.0022161081162225442,0.4095256574710582,0.4545825451653284,34.70747211259279,0.10133794773688512,34.6061341648559,0.964096447572022,0.0028149429926912534,0.9612815045793306,34.60613416485591,0.9612815045793308,99.70802267762937,1.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.121,0.0,1.125,0.0,1125.0,0.0,30372.0,32047.0,5635.0,100.0,50.0,?,?,?,?,?
